
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-06-08T03:00:22Z,,4.62208759970963,-123.13360406085849,66.023599924519658,-21.399816619232297,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,
1,"Entry - Entry",,,,,,false,"Magenta","Hiking",,,,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,
1,1,4.637744491919875,-75.487530436366796,2424.31201171875,2021-06-08T02:56:20Z,,,"Entry","25-NOV-17 10:32:26AM","25-NOV-17 10:32:26AM",,"Fishing Hot Spot Facility",,,,,,,,,,,,"ShorterDistance","Standard",,,,,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
69,18.302863826975226,-72.053044438362122,-0.1143798828125,2021-06-08T02:56:20Z,,,"Mapou (Aprx)","Mapou (Aprx)","Mapou (Aprx)",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
70,18.315070057287812,-72.237131064757705,-0.1143798828125,2021-06-08T02:56:20Z,,,"Marche","Marche","Marche",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
71,18.338959068059921,-72.054551588371396,1945.5791015625,2021-06-08T02:56:20Z,,,"Mare R","09-DEC-12 1:13:50PM","09-DEC-12 1:13:50PM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
72,18.341347659006715,-72.055169753730297,-0.1143798828125,2021-06-08T02:56:20Z,,,"Mare Rouge Cle","Mare Rouge Clearing","Mare Rouge Clearing",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
73,18.342255167663097,-71.994079425930977,-0.1143798828125,2021-06-08T02:56:20Z,,,"Mare Rouge Pat","Mare Rouge Pathway Meetup","Mare Rouge Pathway Meetup",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
74,18.229831550270319,-72.321727517992258,2.5291748046875,2021-06-08T02:56:20Z,,,"Marigot Port","08-DEC-12 12:55:58PM","08-DEC-12 12:55:58PM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
75,18.305051503702998,-72.056006602942944,1210.656982421875,2021-06-08T02:56:20Z,,,"Mr Path","09-DEC-12 10:31:04AM","09-DEC-12 10:31:04AM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
76,47.827823795378208,-123.04113951511681,767.252197265625,2021-06-08T02:56:20Z,,,"Park","28-SEP-01 3:28:37PM","28-SEP-01 3:28:37PM",,"Civil","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
77,18.264556936919689,-72.04907082952559,-0.1143798828125,2021-06-08T02:56:20Z,,,"Path","Path","Path",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
78,18.3237533736974,-72.044589444994926,-0.1143798828125,2021-06-08T02:56:20Z,,,"Path End (Aprx","Path End (Aprx)","Path End (Aprx)",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
